-0.6012024048096457	-15.671342685370698
-0.5210420841683632	-15.671342685370698
-0.44088176352708064	-15.671342685370698
-0.3607214428857981	-15.671342685370698
-0.28056112224451557	-15.671342685370698
-0.200400801603233	-15.671342685370698
-0.12024048096195045	-15.671342685370698
-0.040080160320667885	-15.671342685370698
0.04008016032061468	-15.671342685370698
0.12024048096189724	-15.671342685370698
0.2004008016031798	-15.671342685370698
0.2805611222444624	-15.671342685370698
0.3607214428857449	-15.671342685370698
0.44088176352702746	-15.671342685370698
0.52104208416831	-15.671342685370698
0.6012024048095925	-15.591182364729416
0.6813627254508751	-15.591182364729416
0.7615230460921576	-15.591182364729416
0.8416833667334401	-15.591182364729416
0.9218436873747227	-15.591182364729416
1.0020040080160053	-15.591182364729416
1.082164328657288	-15.591182364729416
1.1623246492985706	-15.591182364729416
1.2424849699398532	-15.591182364729416
-1.7234468937876022	-15.591182364729416
-1.6432865731463195	-15.591182364729416
-1.563126252505037	-15.591182364729416
-1.4829659318637542	-15.591182364729416
-1.2424849699399063	-15.591182364729416
-1.1623246492986237	-15.591182364729416
-1.082164328657341	-15.591182364729416
-1.0020040080160584	-15.591182364729416
-0.9218436873747758	-15.591182364729416
-0.8416833667334933	-15.591182364729416
-0.7615230460922108	-15.591182364729416
-0.6813627254509282	-15.591182364729416
-0.6012024048096457	-15.591182364729416
-0.6012024048096457	-15.671342685370698
-2.3647294589178633	-15.511022044088135
-2.2845691382765807	-15.511022044088135
-2.204408817635298	-15.511022044088135
-1.9639278557114501	-15.511022044088135
-1.8837675350701675	-15.511022044088135
-1.8036072144288848	-15.511022044088135
-1.7234468937876022	-15.511022044088135
-1.7234468937876022	-15.591182364729416
1.7234468937875491	-15.511022044088135
1.8036072144288318	-15.511022044088135
1.8837675350701144	-15.511022044088135
1.963927855711397	-15.511022044088135
2.004008016032038	-15.470941883767495
2.0440881763526795	-15.470941883767495
2.084168336673321	-15.470941883767495
2.124248496993962	-15.511022044088135
-2.845691382765559	-15.430861723446853
-2.7655310621242766	-15.430861723446853
-2.685370741482994	-15.430861723446853
-2.5250501002004286	-15.430861723446853
-2.444889779559146	-15.430861723446853
-2.3647294589178633	-15.430861723446853
-2.3647294589178633	-15.511022044088135
2.36472945891781	-15.430861723446853
2.4448897795590927	-15.430861723446853
2.5250501002003753	-15.430861723446853
2.5651302605210167	-15.390781563126211
2.605210420841658	-15.390781563126211
2.6452905811622993	-15.390781563126211
2.6853707414829406	-15.430861723446853
-3.2464929859719724	-15.350701402805571
-3.16633266533069	-15.350701402805571
-3.086172344689407	-15.350701402805571
-3.0060120240481245	-15.350701402805571
-2.925851703406842	-15.350701402805571
-2.845691382765559	-15.350701402805571
-2.845691382765559	-15.430861723446853
2.845691382765506	-15.350701402805571
2.9258517034067886	-15.350701402805571
3.006012024048071	-15.350701402805571
-3.567134268537103	-15.27054108216429
-3.4869739478958204	-15.27054108216429
-3.4068136272545377	-15.27054108216429
-3.326653306613255	-15.27054108216429
-3.2464929859719724	-15.27054108216429
-3.2464929859719724	-15.350701402805571
3.246492985971919	-15.27054108216429
